country,layer,source_survey,table_id,indicator,response_option,base_type,sample_n,value,unit,comparability,note
말레이시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),316.0,19.568528514184347,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
말레이시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),316.0,12.916585648598813,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),210.0,31.21645110731137,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),별로 방문할 의향이 없다,해외여행의향자(하위집합),210.0,9.833703233694267,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),방문 의향을 정하지 않았다,해외여행의향자(하위집합),210.0,20.57333171733339,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),약간 방문할 의향이 있다,해외여행의향자(하위집합),210.0,26.02135162063738,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),매우 방문할 의향이 있다,해외여행의향자(하위집합),210.0,12.355162321023775,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),종합/Top2,해외여행의향자(하위집합),210.0,38.37651394166111,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),210.0,20.57333171733339,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
캐나다,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),210.0,41.05015434100564,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),263.0,21.772538770439812,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),별로 방문할 의향이 없다,해외여행의향자(하위집합),263.0,19.564898125406884,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),방문 의향을 정하지 않았다,해외여행의향자(하위집합),263.0,21.259824539432852,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),약간 방문할 의향이 있다,해외여행의향자(하위집합),263.0,23.92961080226589,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),매우 방문할 의향이 있다,해외여행의향자(하위집합),263.0,13.473127762454453,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),종합/Top2,해외여행의향자(하위집합),263.0,37.40273856472036,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),263.0,21.259824539432852,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
호주,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),263.0,41.337436895846686,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),371.0,9.967155127602064,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),별로 방문할 의향이 없다,해외여행의향자(하위집합),371.0,15.082060019614179,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),방문 의향을 정하지 않았다,해외여행의향자(하위집합),371.0,38.56043560559479,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),약간 방문할 의향이 있다,해외여행의향자(하위집합),371.0,24.852599631042413,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),매우 방문할 의향이 있다,해외여행의향자(하위집합),371.0,11.537749616146513,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),종합/Top2,해외여행의향자(하위집합),371.0,36.39034924718893,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),371.0,38.56043560559479,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
러시아,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),371.0,25.049215147216252,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),327.0,7.978054873610914,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),별로 방문할 의향이 없다,해외여행의향자(하위집합),327.0,8.013599391357241,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),방문 의향을 정하지 않았다,해외여행의향자(하위집합),327.0,22.227299923580954,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),약간 방문할 의향이 있다,해외여행의향자(하위집합),327.0,34.759022245604115,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),매우 방문할 의향이 있다,해외여행의향자(하위집합),327.0,27.02202356584664,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),종합/Top2,해외여행의향자(하위집합),327.0,61.78104581145081,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),327.0,22.227299923580954,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
인도,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),327.0,15.991654264968155,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),265.0,34.34214625433629,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),별로 방문할 의향이 없다,해외여행의향자(하위집합),265.0,21.897550580041482,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),방문 의향을 정하지 않았다,해외여행의향자(하위집합),265.0,17.14956793025899,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),약간 방문할 의향이 있다,해외여행의향자(하위집합),265.0,16.202440897049726,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),매우 방문할 의향이 있다,해외여행의향자(하위집합),265.0,10.408294338313553,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),종합/Top2,해외여행의향자(하위집합),265.0,26.610735235363286,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Mid,해외여행의향자(하위집합),265.0,17.14956793025899,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
프랑스,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),Bot2,해외여행의향자(하위집합),265.0,56.23969683437774,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
독일,Layer3_Visit_Intention,잠재방한객_일반외국인,B5A-1,향후 3년 내 한국 방문 의향(5점척도),전혀 방문할 의향이 없다,해외여행의향자(하위집합),287.0,43.43000026050899,%,conditional,해외여행 자체에 의향이 있는 사람만 대상이라 전체 모집단 기준(B5B-1)과 분모가 다름. | 원본 BASE 라벨: BASE:B3. ④~⑤
